PMID_GeneID,GO_ID,edge_type
21529711_36277,GO:0008584,CO
21529711_36277,GO:0070864,CO
22306653_129563,GO:0000278,CO
22306653_129563,GO:0008285,CO
22306653_129563,GO:0004540,CO
22306653_129563,GO:0051306,CO
22306653_129563,GO:0005737,CO
22246180_55696,GO:0045292,CO
22246180_55696,GO:0036002,CO
19607714_171147,GO:0043231,CO
19607714_171147,GO:0044297,CO
19607714_171147,GO:0042995,CO
19607714_171147,GO:0005886,CO
19607714_171147,GO:0005737,CO
16720724_2280,GO:0046332,CO
16720724_2280,GO:0005515,CO
16720724_2280,GO:0048185,CO
16720724_2280,GO:0007183,CO
16720724_2280,GO:0032925,CO
24203699_117550,,CO
31050647_445568,,CO
16617054_29591,GO:0044877,CO
16617054_29591,GO:0032991,CO
15901640_18573,,CO
15677481_836457,GO:0004321,CO
15677481_836457,GO:0009850,CO
15677481_836457,GO:0005777,CO
15677481_836457,GO:0009851,CO
25806539_2540578,GO:0005506,CO
25806539_2540578,GO:0140482,CO
19249209_334375,,CO
23526378_233328,GO:0045453,CO
23526378_233328,GO:0005515,CO
23526378_233328,GO:0050732,CO
23526378_233328,GO:0050731,CO
23526378_233328,GO:1902533,CO
23526378_233328,GO:0036035,CO
26863025_179620,,CO
23572511_10801,GO:1902856,CO
15483558_277328,GO:0008381,CO
22378785_1450232,GO:0005515,CO
12077341_293621,,CO
17222411_10630,,CO
20813909_821921,GO:0042742,CO
20813909_821921,GO:0009658,CO
20813909_821921,GO:0010193,CO
10383414_948378,GO:0051500,CO
10383414_948378,GO:0006399,CO
19179291_30253,,CO
28655767_79828,GO:0080009,CO
24811980_404725,,CO
21357619_945508,GO:0005515,CO
21283739_321932,GO:0030903,CO
16816414_36920,GO:0030849,CO
16816414_36920,GO:0007060,CO
16816414_36920,GO:0051308,CO
20457147_37203,GO:0008361,CO
27525485_100503041,GO:0005515,CO
27525485_100503041,GO:0002142,CO
27525485_100503041,GO:0032420,CO
21232532_1645,GO:0004032,CO
21232532_1645,GO:0047086,CO
22343943_2475,GO:0005515,CO
22343943_2475,GO:0004674,CO
22343943_2475,GO:0034198,CO
22343943_2475,GO:0018105,CO
22343943_2475,GO:0009267,CO
21335063_18555,,CO
19563437_824557,GO:0004845,CO
19563437_824557,GO:0009536,CO
19563437_824557,GO:0032502,CO
22331133_20787,GO:0005634,CO
22331133_20787,GO:0005515,CO
22331133_20787,GO:0000981,CO
22331133_20787,GO:0042789,CO
22331133_20787,GO:0000978,CO
19451651_24907,,CO
21444916_15461,GO:0050852,CO
21444916_15461,GO:0042832,CO
21444916_15461,GO:0032729,CO
21576362_49808,GO:0010951,CO
30158707_14645,GO:1903670,CO
30158707_14645,GO:0010594,CO
12403709_33916,,CO
28138059_828083,GO:0016036,CO
28138059_828083,GO:0009723,CO
28138059_828083,GO:0009505,CO
28138059_828083,GO:0080147,CO
28138059_828083,GO:0009832,CO
26711116_52463,,CO
11691998_22318,,CO
18359573_59033,GO:0005886,CO
18359573_59033,GO:0016020,CO
18359573_59033,GO:0043005,CO
20303268_32703,GO:0035091,CO
20303268_32703,GO:0005915,CO
14583438_19701,,CO
12149480_112950,GO:0005515,CO
19946272_27250,GO:1900016,CO
19946272_27250,GO:0071222,CO
19946272_27250,GO:0050729,CO
21220098_31867,GO:0004984,CO
21220098_31867,GO:0050911,CO
21220098_31867,GO:0071683,CO
21220098_31867,GO:0005886,CO
21220098_31867,GO:0005102,CO
21220098_31867,GO:0036082,CO
21220098_31867,GO:0019226,CO
21220098_31867,GO:0005230,CO
21220098_31867,GO:0043235,CO
21220098_31867,GO:0005887,CO
19945382_51132,GO:0060816,CO
12900518_17227,GO:0006508,CO
22424946_51520,GO:1904263,CO
22424946_51520,GO:0043547,CO
22424946_51520,GO:0005515,CO
22424946_51520,GO:0005764,CO
22424946_51520,GO:0005783,CO
22424946_51520,GO:0005096,CO
22424946_51520,GO:1990253,CO
22424946_51520,GO:0034198,CO
22424946_51520,GO:0008361,CO
22424946_51520,GO:0071233,CO
22424946_51520,GO:0071230,CO
22424946_51520,GO:0005737,CO
22424946_51520,GO:0012505,CO
23329048_419070,GO:0008889,CO
19403699_171639,GO:0016020,CO
19403699_171639,GO:0005765,CO
19403699_171639,GO:0035264,CO
25993524_195820,GO:0008584,CO
25993524_195820,GO:0001541,CO
19934022_14462,GO:0002572,CO
19016481_29595,GO:0005525,CO
20974804_5586,GO:0005515,CO
20974804_5586,GO:0043296,CO
29255173_176278,GO:0006468,CO
29255173_176278,GO:0005515,CO
29255173_176278,GO:0005737,CO
17971454_855201,,CO
25961457_571549,GO:0072015,CO
25961457_571549,GO:0032836,CO
19841481_854943,,CO
17509525_752014,GO:0008283,CO
17509525_752014,GO:0031214,CO
30833296_394140,GO:0006225,CO
15545265_841439,GO:0009507,CO
15545265_841439,GO:0019354,CO
16033797_34250,GO:0051225,CO
16033797_34250,GO:0007488,CO
17553115_827119,GO:0010380,CO
22328336_26057,GO:0005634,CO
22328336_26057,GO:0005515,CO
22328336_26057,GO:1900246,CO
22328336_26057,GO:0005737,CO
22328336_26057,GO:1900245,CO
22311970_80218,GO:0004596,CO
19154718_18128,GO:0045607,CO
18771761_22868,GO:0140208,CO
15315763_20423,,CO
24362026_26259,GO:0018105,CO
28977623_947727,,CO
24813850_19766,GO:0097194,CO
24813850_19766,GO:0043065,CO
17901337_180637,GO:0005102,CO
30862571_81925,,CO
28821399_47137,,CO
22666326_42186,,CO
17565389_25126,GO:0001889,CO
19279137_35340,GO:0032991,CO
19279137_35340,GO:0005884,CO
19279137_35340,GO:0005515,CO
19279137_35340,GO:0030589,CO
21429938_2542618,,CO
16926153_855153,GO:0070072,CO
16926153_855153,GO:0030176,CO
19879147_171980,GO:0005515,CO
19879147_171980,GO:1904778,CO
19879147_171980,GO:0030703,CO
19879147_171980,GO:0030866,CO
19879147_171980,GO:0019901,CO
19879147_171980,GO:0040038,CO
19879147_171980,GO:0005938,CO
12894212_176274,GO:0009792,CO
12894212_176274,GO:0005515,CO
12894212_176274,GO:0006511,CO
27552915_83743,GO:0006337,CO
27552915_83743,GO:0006334,CO
24946235_38428,GO:0060966,CO
18425126_74355,GO:0001740,CO
22532565_66968,GO:2000378,CO
22532565_66968,GO:0034389,CO
22532565_66968,GO:0031999,CO
22532565_66968,GO:0060192,CO
15967793_386762,GO:0035138,CO
15967793_386762,GO:0031017,CO
15967793_386762,GO:0048546,CO
25826530_40201,,CO
23372168_18717,GO:1990147,CO
20096447_7157,GO:0004843,CO
20096447_7157,GO:0016579,CO
20096447_7157,GO:0002039,CO
30634164_406937,GO:0032730,CO
30634164_406937,GO:0050729,CO
30634164_406937,GO:0032755,CO
14576052_8029,GO:0005615,CO
14576052_8029,GO:0006898,CO
14576052_8029,GO:0043001,CO
14576052_8029,GO:0005102,CO
21968188_23411,GO:0005515,CO
14679186_194352,GO:0055074,CO
12594207_3929,GO:0070891,CO
12594207_3929,GO:0001530,CO
12594207_3929,GO:0071222,CO
12594207_3929,GO:0032760,CO
12594207_3929,GO:0071223,CO
12213678_22762,GO:0005634,CO
12213678_22762,GO:0005737,CO
16108059_91543,,CO
28389585_816305,,CO
19793992_30044,GO:0005886,CO
19793992_30044,GO:0016056,CO
14988728_13637,GO:0048013,CO
14988728_13637,GO:0050772,CO
17611271_181583,GO:0061096,CO
20624926_32975,GO:0046426,CO
20624926_32975,GO:0042532,CO
20624926_32975,GO:0042742,CO
14699580_140618,GO:0050935,CO
16966379_856135,GO:0045041,CO
21669198_11345,GO:1901800,CO
24086532_856099,GO:0000785,CO
16434480_25861,GO:0043025,CO
16434480_25861,GO:0001917,CO
16434480_25861,GO:0043195,CO
25086033_44233,GO:0006813,CO
17526652_11938,GO:0005515,CO
17341548_24577,GO:0006355,CO
17341548_24577,GO:0043565,CO
17341548_24577,GO:0003700,CO
17341548_24577,GO:0044877,CO
19934224_851676,GO:0006267,CO
19934224_851676,GO:0006270,CO
16055927_131118,GO:0048806,CO
19470484_43038,GO:0030718,CO
26972007_112405,GO:0099175,CO
26972007_112405,GO:0098978,CO
26972007_112405,GO:0014069,CO
16387638_13193,GO:0007420,CO
16387638_13193,GO:0001764,CO
16387638_13193,GO:0048813,CO
16387638_13193,GO:0048675,CO
16387638_13193,GO:0021952,CO
20442275_825233,GO:0009535,CO
20442275_825233,GO:0006655,CO
20442275_825233,GO:0009536,CO
25950943_361833,GO:0140031,CO
25950943_361833,GO:0099612,CO
16475990_103,GO:0006382,CO
20153262_58230,GO:0043486,CO
20153262_58230,GO:0007286,CO
20153262_58230,GO:0033523,CO
20153262_58230,GO:0033522,CO
16887820_45683,GO:0048311,CO
20086016_208098,GO:0003779,CO
20086016_208098,GO:0051015,CO
15843532_16174,GO:0032635,CO
15843532_16174,GO:0042119,CO
15843532_16174,GO:0045954,CO
15843532_16174,GO:0035744,CO
15843532_16174,GO:0008283,CO
15843532_16174,GO:0071351,CO
15843532_16174,GO:0032609,CO
15843532_16174,GO:0035655,CO
18981471_8379,GO:0090267,CO
18981471_8379,GO:0005829,CO
18981471_8379,GO:0005634,CO
18981471_8379,GO:0008022,CO
24787148_2542606,GO:0043130,CO
25961457_100361376,GO:0005515,CO
16793545_851099,GO:0003684,CO
21907835_228852,,CO
23835476_74568,,CO
23345239_43982,,CO
19473982_5728,GO:0005515,CO
20226086_252832,GO:0003723,CO
30409884_545030,GO:0098586,CO
30409884_545030,GO:0019882,CO
14990793_50557,,CO
14981545_7320,GO:0006301,CO
24076025_20617,,CO
21153519_234724,GO:0006103,CO
21153519_234724,GO:0004838,CO
21153519_234724,GO:0006536,CO
24167251_20530,GO:0005515,CO
24167251_20530,GO:0016020,CO
24167251_20530,GO:0006878,CO
24167251_20530,GO:0005375,CO
24167251_20530,GO:0055037,CO
24167251_20530,GO:0035434,CO
24167251_20530,GO:1902311,CO
24167251_20530,GO:0005770,CO
24990929_117282,GO:0098794,CO
24990929_117282,GO:0099175,CO
24990929_117282,GO:2000010,CO
24990929_117282,GO:0060999,CO
24990929_117282,GO:0050804,CO
24990929_117282,GO:0071230,CO
24990929_117282,GO:0050806,CO
24990929_117282,GO:0043197,CO
24990929_117282,GO:1900273,CO
24990929_117282,GO:0098978,CO
14709553_540,,CO
18550827_814786,GO:0005515,CO
20656890_20928,GO:0042383,CO
17401695_7042,GO:0030501,CO
18484748_7172,GO:1904047,CO
21364671_37203,GO:0006915,CO
20140910_34009,,CO
19528297_851922,GO:0005743,CO
21156857_836163,GO:0010247,CO
17983804_7153,GO:0005515,CO
15870278_1063,,CO
18669443_70248,GO:0001893,CO
18669443_70248,GO:0008283,CO
18669443_70248,GO:0007283,CO
23942517_321114,GO:0060415,CO
28209843_9854,GO:0098592,CO
28209843_9854,GO:0032541,CO
28209843_9854,GO:0035091,CO
28209843_9854,GO:0140268,CO
28209843_9854,GO:0008526,CO
25754930_3965,GO:0051092,CO
25754930_3965,GO:2000510,CO
25754930_3965,GO:0032735,CO
25754930_3965,GO:0032682,CO
25754930_3965,GO:0098586,CO
25754930_3965,GO:0097029,CO
25754930_3965,GO:1901224,CO
25754930_3965,GO:0070374,CO
12606581_15185,GO:0090042,CO
17327273_33721,GO:0045169,CO
12091367_30061,GO:0006879,CO
12091367_30061,GO:0005381,CO
12504082_59067,GO:0005134,CO
30467180_7226,GO:0072571,CO
30467180_7226,GO:0005887,CO
30467180_7226,GO:0070588,CO
30467180_7226,GO:0047631,CO
30467180_7226,GO:0005509,CO
30467180_7226,GO:0051289,CO
20010821_20983,,CO
26915043_208922,,CO
12526793_53569,GO:0055059,CO
26884175_829322,GO:0009414,CO
14980813_24628,,CO
16685466_10202,GO:0004090,CO
16685466_10202,GO:0009636,CO
20675597_12628,GO:0009986,CO
20675597_12628,GO:0016323,CO
30745215_401024,GO:0097228,CO
30745215_401024,GO:0097229,CO
30745215_401024,GO:0007288,CO
30745215_401024,GO:0097225,CO
30745215_401024,GO:0061512,CO
30745215_401024,GO:0030317,CO
20505824_650,GO:0036122,CO
30981741_851719,GO:0005802,CO
19339711_11497,GO:0030317,CO
22549958_75828,GO:0051177,CO
22549958_75828,GO:0005515,CO
22549958_75828,GO:0005694,CO
22975331_32567,GO:0042659,CO
23334419_229603,GO:0005515,CO
23334419_229603,GO:0071108,CO
23334419_229603,GO:0002385,CO
23334419_229603,GO:0004843,CO
23334419_229603,GO:0008234,CO
23334419_229603,GO:0043124,CO
16627621_853327,,CO
18599505_100006951,GO:0001755,CO
18599505_100006951,GO:0007422,CO
27671227_16451,GO:0004713,CO
27671227_16451,GO:0007260,CO
15598649_1201,GO:0005515,CO
26405179_229595,GO:0002064,CO
25170925_562236,GO:0001756,CO
25170925_562236,GO:0048702,CO
25170925_562236,GO:0006397,CO
20530210_171765,GO:0042073,CO
20530210_171765,GO:0060271,CO
16968699_8629273,GO:0031410,CO
16968699_8629273,GO:0019904,CO
16968699_8629273,GO:0016477,CO
16968699_8629273,GO:0030838,CO
16968699_8629273,GO:0045184,CO
16968699_8629273,GO:0014065,CO
16968699_8629273,GO:0000281,CO
16968699_8629273,GO:0006935,CO
23145086_834828,GO:0004161,CO
23145086_834828,GO:0045337,CO
21515572_12367,GO:0001843,CO
21515572_12367,GO:0060122,CO
16571602_10445,GO:0005634,CO
16571602_10445,GO:0005515,CO
16571602_10445,GO:1904751,CO
16571602_10445,GO:0005730,CO
16571602_10445,GO:0034046,CO
16571602_10445,GO:0005737,CO
16571602_10445,GO:0008266,CO
21763308_80987,,CO
23910823_853916,GO:0000422,CO
17954914_853698,GO:0019722,CO
19390610_33324,GO:0070328,CO
19390610_33324,GO:0006979,CO
19390610_33324,GO:0008340,CO
22528969_110876,GO:0099056,CO
24014547_831892,GO:0010369,CO
21364998_39870,,CO
23907461_171104,GO:0043065,CO
12444203_293992,GO:0005634,CO
30634164_3603,GO:0050728,CO
30634164_3603,GO:0043032,CO
30634164_3603,GO:1903231,CO
30634164_3603,GO:0032733,CO
30634164_3603,GO:0045651,CO
30634164_3603,GO:0032699,CO
12732141_20807,GO:0010735,CO
12732141_20807,GO:0005515,CO
12732141_20807,GO:0003700,CO
26205122_31293,GO:0030707,CO
18156220_839666,GO:0010117,CO
18156220_839666,GO:0009644,CO
18156220_839666,GO:0006979,CO
20547763_233979,,CO
18316616_3066,,CO
19187042_829221,GO:0009414,CO
19187042_829221,GO:0010540,CO
19187042_829221,GO:0007275,CO
19187042_829221,GO:0009651,CO
14701836_358,,CO
27245865_54749,,CO
21930794_318008,GO:0032432,CO
21930794_318008,GO:0030046,CO
22184727_4063,GO:0005886,CO
22184727_4063,GO:0072540,CO
22184727_4063,GO:0032740,CO
11889465_2182,GO:0005737,CO
24552833_320924,GO:0045766,CO
21944752_853170,GO:0016712,CO
22025621_850541,GO:0061136,CO
22025621_850541,GO:0016504,CO
26648441_693175,GO:1903427,CO
16227579_852757,,CO
18351671_100003889,GO:0001756,CO
18351671_100003889,GO:0060028,CO
18351671_100003889,GO:0009953,CO
18351671_100003889,GO:0014029,CO
28743001_35864,GO:0031463,CO
28743001_35864,GO:0043161,CO
28743001_35864,GO:0005635,CO
28743001_35864,GO:0000209,CO
28743001_35864,GO:0007281,CO
28743001_35864,GO:1990756,CO
28743001_35864,GO:0007278,CO
28743001_35864,GO:0031234,CO
25208553_114606,GO:0005515,CO
25208553_114606,GO:0051293,CO
25208553_114606,GO:0007015,CO
25208553_114606,GO:0051302,CO
25208553_114606,GO:0005938,CO
23041629_29495,,CO
16009135_851494,GO:0005783,CO
15272310_946242,,CO
15623554_406304,,CO
19745168_23171,GO:0006734,CO
20228247_835623,GO:0009933,CO
26094765_114134,GO:0051117,CO
26094765_114134,GO:1902004,CO
26094765_114134,GO:0002020,CO
21378599_29716,GO:0005634,CO
21378599_29716,GO:0007507,CO
16117846_820513,GO:0005634,CO
16117846_820513,GO:0051082,CO
17558397_4609,GO:0004843,CO
17558397_4609,GO:0016579,CO
17558397_4609,GO:0005515,CO
25794936_832431,GO:0015770,CO
25794936_832431,GO:0009793,CO
17442852_70918,GO:0030382,CO
16251400_855503,GO:0033567,CO
16251400_855503,GO:0008047,CO
16251400_855503,GO:0017116,CO
18441213_818934,GO:0015798,CO
18441213_818934,GO:0005366,CO
20042611_854999,,CO
20485265_856500,GO:0008962,CO
20485265_856500,GO:0032049,CO
20485265_856500,GO:0046838,CO
25678554_55572,GO:0005747,CO
25678554_55572,GO:0032981,CO
15282614_177374,GO:0008017,CO
15282614_177374,GO:0003777,CO
15282614_177374,GO:0007018,CO
15282614_177374,GO:0008574,CO
16525022_402,GO:0005876,CO
16525022_402,GO:0000281,CO
16525022_402,GO:0005929,CO
16525022_402,GO:0005634,CO
16525022_402,GO:0005794,CO
19147652_387140,GO:0001933,CO
24421332_9786,GO:0070201,CO
24421332_9786,GO:0036064,CO
24421332_9786,GO:0005813,CO
24421332_9786,GO:0060271,CO
20739610_829919,GO:0045930,CO
17694070_4683,GO:0098505,CO
17694070_4683,GO:1904358,CO
23111152_30277,,CO
25352599_8620422,GO:0036453,CO
25352599_8620422,GO:0030422,CO
25352599_8620422,GO:0005634,CO
25352599_8620422,GO:0005737,CO
25352599_8620422,GO:0016441,CO
19648179_9811,GO:0006446,CO
19648179_9811,GO:0000184,CO
19648179_9811,GO:0005515,CO
19648179_9811,GO:0048471,CO
18267092_3354896,GO:0016322,CO
18267092_3354896,GO:0007064,CO
18267092_3354896,GO:0005634,CO
26607202_5175,GO:0005515,CO
26607202_5175,GO:0032991,CO
26152302_40543,GO:0000963,CO
26152302_40543,GO:0097222,CO
26152302_40543,GO:0005739,CO
26152302_40543,GO:0070131,CO
26152302_40543,GO:0090646,CO
26152302_40543,GO:0044528,CO
21799874_562018,,CO
27443603_837332,,CO
24722330_18133,,CO
23962723_3099,GO:1904925,CO
23962723_3099,GO:0072656,CO
24385580_22350,GO:0004725,CO
24385580_22350,GO:0090557,CO
11751847_104346,GO:0031514,CO
11751847_104346,GO:0036126,CO
20147530_269060,GO:0007405,CO
20147530_269060,GO:0022008,CO
20147530_269060,GO:0098921,CO
20147530_269060,GO:0071926,CO
20147530_269060,GO:0042136,CO
11706002_25587,GO:0010629,CO
11706002_25587,GO:0000122,CO
11706002_25587,GO:0008284,CO
11706002_25587,GO:0005634,CO
12756174_18504,GO:0003677,CO
12756174_18504,GO:0043010,CO
23383507_851289,,CO
19158391_179838,GO:0016324,CO
26617808_6868,GO:0035195,CO
26617808_6868,GO:0030336,CO
26617808_6868,GO:1903231,CO
20375058_66712,GO:0001669,CO
20375058_66712,GO:0007342,CO
19936226_7225,,CO
27836963_43162,,CO
11804032_252856,GO:0048732,CO
15728580_853475,GO:0000413,CO
14665621_2549,GO:0005515,CO
20624795_25404,,CO
32404436_56649,GO:0046598,CO
18650934_828151,GO:0005515,CO
25533531_100522394,GO:0005515,CO
21115725_18481,GO:0016358,CO
26588485_33671,GO:0004843,CO
15674324_171071,,CO
19099751_81686,GO:0055093,CO
20663849_818911,GO:0009570,CO
20663849_818911,GO:0003861,CO
20663849_818911,GO:0009098,CO
16704982_813771,,CO
28024296_158376,GO:0046611,CO
28024296_158376,GO:1905103,CO
28024296_158376,GO:1904262,CO
22698525_103988,,CO
19571884_3670,,CO
19849666_6247,GO:0005615,CO
22110680_2828,GO:0010447,CO
18650382_15289,GO:2000819,CO
18650382_15289,GO:0031497,CO
3027045_947882,GO:0070084,CO
19661431_36110,GO:0090502,CO
25413347_8673992,GO:0097320,CO
25413347_8673992,GO:0035317,CO
25413347_8673992,GO:1903391,CO
25413347_8673992,GO:0030708,CO
25413347_8673992,GO:0008289,CO
25413347_8673992,GO:0007009,CO
25413347_8673992,GO:0005768,CO
19028678_25522,GO:0005515,CO
25319368_837361,GO:0005634,CO
25319368_837361,GO:0042254,CO
25319368_837361,GO:0005730,CO
25319368_837361,GO:0048825,CO
25319368_837361,GO:0006364,CO
25319368_837361,GO:0043022,CO
16880269_416362,GO:0097110,CO
16880269_416362,GO:0005737,CO
16880269_416362,GO:0005634,CO
16880269_416362,GO:0045893,CO
15326186_224480,GO:0042554,CO
19922411_5795,,CO
17088211_54323,GO:0098978,CO
17088211_54323,GO:2000969,CO
17088211_54323,GO:0098839,CO
26884175_817056,GO:0009414,CO
23770133_8932,GO:0035195,CO
18599437_17260,GO:0007611,CO
18599437_17260,GO:0048666,CO
18599437_17260,GO:0030182,CO
18599437_17260,GO:0001764,CO
18599437_17260,GO:0060079,CO
15052653_63849,,CO
28645917_3015,GO:0005634,CO
28645917_3015,GO:0003682,CO
15908193_53867,GO:0008201,CO
30239614_83434,GO:0005930,CO
30239614_83434,GO:0036126,CO
19883627_387157,GO:0010608,CO
23746352_75387,GO:0046321,CO
23746352_75387,GO:2001294,CO
15345741_329872,,CO
26166810_406904,GO:0035195,CO
26166810_406904,GO:1905461,CO
26166810_406904,GO:1904706,CO
26166810_406904,GO:1903231,CO
25382630_21814,GO:0001570,CO
25382630_21814,GO:0030511,CO
25382630_21814,GO:1902338,CO
25382630_21814,GO:0001649,CO
25382630_21814,GO:0008284,CO
25382630_21814,GO:0060021,CO
25382630_21814,GO:0001974,CO
17542652_851897,,CO
20405035_26903,GO:0008017,CO
20405035_26903,GO:0005515,CO
20405035_26903,GO:0005874,CO
16386728_30548,GO:0043565,CO
16386728_30548,GO:0003700,CO
26996892_853623,GO:0015795,CO
26996892_853623,GO:0015797,CO
24586048_406959,GO:0007179,CO
24586048_406959,GO:0035195,CO
24586048_406959,GO:1903231,CO
15848163_837808,GO:0016532,CO
15448137_2539207,GO:0001228,CO
15448137_2539207,GO:0110034,CO
15448137_2539207,GO:0006338,CO
18931364_64625,,CO
19560421_76773,GO:0005634,CO
19560421_76773,GO:0005829,CO
15911354_25247,GO:1900271,CO
15911354_25247,GO:0099630,CO
22354997_39103,GO:0061085,CO
18829440_948710,GO:0005515,CO
18829440_948710,GO:0042802,CO
22269069_837949,GO:0009507,CO
22269069_837949,GO:0005739,CO
22269069_837949,GO:0003993,CO
22269069_837949,GO:0006109,CO
18701545_243905,GO:0022007,CO
22873486_826799,GO:0010492,CO
16023995_291103,,CO
15689559_11820,GO:0009790,CO
15689559_11820,GO:0030901,CO
24223779_80856,GO:0030176,CO
24223779_80856,GO:1903373,CO
24223779_80856,GO:0005789,CO
19081075_38491,GO:0045177,CO
19081075_38491,GO:0008017,CO
28803808_2821,GO:0051156,CO
17110491_36421,GO:0007480,CO
16769066_313929,,CO
19793887_17128,,CO
18787040_22174,GO:0005515,CO
18787040_22174,GO:0021885,CO
18787040_22174,GO:0042698,CO
18787040_22174,GO:0043524,CO
12150927_73914,GO:0032715,CO
12150927_73914,GO:0032494,CO
12150927_73914,GO:0010936,CO
12150927_73914,GO:0032720,CO
12150927_73914,GO:0010933,CO
12150927_73914,GO:0032496,CO
12150927_73914,GO:0034122,CO
12150927_73914,GO:0043330,CO
12150927_73914,GO:0045824,CO
17526652_11938,GO:0044325,CO
18557834_828239,GO:0008481,CO
18557834_828239,GO:0009845,CO
18557834_828239,GO:0017050,CO
19764902_362145,GO:0006537,CO
19764902_362145,GO:0010907,CO
19764902_362145,GO:2001171,CO
19764902_362145,GO:0043490,CO
16001968_183715,GO:0001591,CO
11934862_37973,,CO
31604822_851908,GO:0031647,CO
31604822_851908,GO:0045721,CO
31604822_851908,GO:0016567,CO
31604822_851908,GO:0042176,CO
21806980_53437,GO:0048100,CO
21806980_53437,GO:0045879,CO
23100250_11151,GO:0051015,CO
23100250_11151,GO:0003785,CO
23100250_11151,GO:0003779,CO
23611783_823642,GO:0008146,CO
17018023_25187,,CO
21135508_1674,GO:0045109,CO
21135508_1674,GO:0048311,CO
21135508_1674,GO:0019215,CO
12032157_24242,,CO
22749911_54984,,CO
28554770_42816,GO:0005703,CO
28554770_42816,GO:0005737,CO
17443350_856012,,CO
8816748_5538,,CO
20807433_42560,,CO
23515472_828263,,CO
23341447_51554,GO:0005737,CO
16878137_493809,GO:0001594,CO
15947484_20850,GO:0060376,CO
15947484_20850,GO:0070668,CO
18033301_9685,GO:0005515,CO
23918939_36791,GO:0010970,CO
23918939_36791,GO:0008298,CO
30026585_209011,GO:0045944,CO
24947517_3361511,GO:0005515,CO
24947517_3361511,GO:0005886,CO
24947517_3361511,GO:0032153,CO
19390056_3569,GO:0045893,CO
19390056_3569,GO:0000978,CO
30686508_84071,GO:0007288,CO
21957071_72393,GO:0043523,CO
19590037_7837,GO:0030198,CO
19590037_7837,GO:0004601,CO
19590037_7837,GO:0005201,CO
19590037_7837,GO:0062023,CO
19590037_7837,GO:0005783,CO
18184564_43683,,CO
18827011_22318,GO:0005802,CO
18827011_22318,GO:0005515,CO
18827011_22318,GO:0048471,CO
20889502_3091,GO:0071456,CO
15187134_27061,GO:0044877,CO
15187134_27061,GO:0006888,CO
15187134_27061,GO:0005515,CO
15187134_27061,GO:0070973,CO
18065691_825075,GO:0009693,CO
14709716_329278,GO:0042802,CO
14709716_329278,GO:0005178,CO
22421151_855539,GO:0006267,CO
22421151_855539,GO:0005656,CO
22421151_855539,GO:0003682,CO
22421151_855539,GO:0030174,CO
18093929_828653,,CO
16601150_843693,GO:0009630,CO
20826458_31625,GO:0048489,CO
20826458_31625,GO:0000184,CO
20826458_31625,GO:0050808,CO
19028678_83500,GO:0005080,CO
24710105_723917,GO:0060964,CO
24710105_723917,GO:2000628,CO
24710105_723917,GO:0070883,CO
24710105_723917,GO:0071454,CO
15798197_8914,GO:0005515,CO
18482716_84487,GO:0003407,CO
24747049_313539,GO:0045666,CO
24747049_313539,GO:0010628,CO
24747049_313539,GO:0048712,CO
18404983_25402,,CO
17409310_20533,GO:0045852,CO
17409310_20533,GO:0015301,CO
7493321_946262,GO:0120159,CO
7493321_946262,GO:0009982,CO
19648296_842281,GO:0071366,CO
19648296_842281,GO:0005886,CO
19648296_842281,GO:2000023,CO
19648296_842281,GO:0140352,CO
19648296_842281,GO:0048825,CO
19648296_842281,GO:0010928,CO
19648296_842281,GO:0015562,CO
19648296_842281,GO:0055085,CO
19036963_396157,GO:0048672,CO
19036963_396157,GO:0048668,CO
19036963_396157,GO:0005004,CO
19160443_33139,GO:0031594,CO
15831470_16202,,CO
25193616_100136865,GO:0015462,CO
25193616_100136865,GO:0009636,CO
25193616_100136865,GO:0019534,CO
12524338_179673,,CO
18182022_820628,,CO
29211711_2648,GO:0106078,CO
29211711_2648,GO:0106077,CO
29211711_2648,GO:0003713,CO
29211711_2648,GO:0004402,CO
29211711_2648,GO:0043966,CO
29211711_2648,GO:0005634,CO
29211711_2648,GO:0003682,CO
29211711_2648,GO:0045944,CO
29211711_2648,GO:0045252,CO
27892606_79987,GO:0009913,CO
22022269_1656,GO:0000932,CO
20154027_856647,,CO
21976670_5830,GO:0019899,CO
21976670_5830,GO:0031333,CO
21976670_5830,GO:0016560,CO
21976670_5830,GO:0140311,CO
15225636_5685,GO:0005515,CO
15304487_2099,GO:0008013,CO
17217465_824246,GO:0035304,CO
17217465_824246,GO:0010205,CO
12600881_20648,,CO
22124328_5298,GO:0005515,CO
15797875_116647,GO:0007158,CO
15797875_116647,GO:0051965,CO
15797875_116647,GO:1905520,CO
15797875_116647,GO:0038023,CO
15797875_116647,GO:0097105,CO
15797875_116647,GO:0042043,CO
15797875_116647,GO:0009986,CO
15797875_116647,GO:0050839,CO
17122775_22061,GO:0042771,CO
24275650_830002,GO:0042651,CO
14976163_54670,,CO
24349196_29726,GO:0005515,CO
12435803_24318,,CO
21895810_818584,GO:0005777,CO
17174099_18858,,CO
20678994_83724,GO:0030331,CO
20678994_83724,GO:0033142,CO
26451614_693158,GO:0035195,CO
26451614_693158,GO:0010629,CO
26451614_693158,GO:0040037,CO
26451614_693158,GO:0010719,CO
26451614_693158,GO:0003730,CO
26451614_693158,GO:1903231,CO
14976185_25364,,CO
